XP_046645708.1	PTHR24123:SF128	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	3.6e-168	560.7	292-778
XP_046652994.1	PTHR10367:SF17	MRNA-CAPPING ENZYME	3.3e-192	640.9	13-580
XP_046648969.1	PTHR45720:SF10	CHLORIDE CHANNEL PROTEIN 2	0	1044.0	16-917
XP_046631801.1	PTHR39940:SF1	PROTHORACICOTROPIC HORMONE, ISOFORM F	3.7e-57	194.7	11-250
XP_046657803.1	PTHR11361:SF122	DNA MISMATCH REPAIR PROTEIN MSH3	1.7e-295	983.8	84-1005
XP_046637538.1	PTHR22802:SF396	RH54371P	7.9e-28	98.1	148-374
XP_046654336.1	PTHR23279	DEFECTIVE PROBOSCIS EXTENSION RESPONSE  DPR -RELATED	1.2e-65	222.1	225-492
XP_046656429.1	PTHR21166	UNCHARACTERIZED	2.5e-61	208.2	7-453
XP_046654246.1	PTHR10024:SF362	SYNAPTOTAGMIN BETA, ISOFORM D	3.6e-133	445.9	158-648
XP_046646940.1	PTHR18945:SF430	ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-LIKE 2	2.5e-274	911.6	30-524
XP_046650525.1	PTHR18945:SF754	GLUTAMATE-GATED CHLORIDE CHANNEL ALPHA-RELATED	2e-127	427.2	28-452
XP_046642266.1	PTHR15827	CYCLIN-DEPENDENT KINASE 2-INTERACTING PROTEIN	4.5e-18	66.1	23-197
XP_046636106.1	PTHR43943	DEHYDROGENASE/REDUCTASE (SDR FAMILY) MEMBER 4	1e-112	376.1	23-276
XP_046645310.1	PTHR22603:SF99	RE24176P	5.9e-127	424.6	1-374
XP_046652427.1	PTHR46908:SF4	TUMOR NECROSIS FACTOR-INDUCIBLE GENE 6 PROTEIN	3e-33	115.6	128-483
XP_046642553.1	PTHR24258:SF129	LP15124P-RELATED	5.4e-127	424.8	60-447
XP_046651254.1	PTHR10859	GLYCOSYL TRANSFERASE	3.6e-106	355.3	4-319
XP_046654228.1	PTHR31594:SF14	FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN	6.8e-121	405.9	8-534
XP_046640664.1	PTHR46953:SF1	G-PROTEIN COUPLED RECEPTOR MTH-LIKE 1-RELATED	3.4e-174	580.9	8-641
XP_046652770.1	PTHR23318:SF3	SERINE/THREONINE-PROTEIN PHOSPHATASE 4 REGULATORY SUBUNIT 3A	0	1151.2	3-699
XP_046634216.1	PTHR18841	VITELLINE MEMBRANE OUTER LAYER PROTEIN I-RELATED	4.3e-21	75.9	22-154
XP_046648588.1	PTHR13254:SF2	GOLGIN SUBFAMILY A MEMBER 7B	9.5e-62	210.2	25-151
XP_046642806.1	PTHR11079:SF149	TRNA-SPECIFIC ADENOSINE DEAMINASE 2	4e-57	194.1	3-167
XP_046649374.1	PTHR43670	HEAT SHOCK PROTEIN 26	2.4e-09	37.6	131-511
XP_046639905.1	PTHR23427:SF13	SURFEIT LOCUS PROTEIN 4	6.9e-125	416.4	6-272
XP_046650042.1	PTHR24364:SF18	LP06937P	3e-81	274.3	10-403
XP_046653005.1	PTHR24026:SF106	CADHERIN 74A, ISOFORM A	7.7e-48	163.0	7-215
XP_046636729.1	PTHR19308:SF8	STAR-RELATED LIPID TRANSFER PROTEIN 7, MITOCHONDRIAL	4.4e-81	273.7	102-372
XP_046652880.1	PTHR22722	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 2-RELATED	6.2e-283	942.7	22-1673
XP_046634602.1	PTHR10380:SF196	CUTICULAR PROTEIN 72EA	2.5e-64	217.8	1-360
XP_046630706.1	PTHR45908	PROTEIN CBG11750-RELATED	1.2e-63	215.9	99-376
XP_046633995.1	PTHR12210:SF43	CTD SMALL PHOSPHATASE-LIKE PROTEIN	6e-122	407.2	29-288
XP_046656852.1	PTHR11579:SF7	PROTEIN-L-ISOASPARTATE(D-ASPARTATE) O-METHYLTRANSFERASE	5.1e-104	348.1	18-252
XP_046631324.1	PTHR24413:SF213	FI01029P-RELATED	3.4e-73	247.6	2-558
XP_046650566.1	PTHR13112	UPF3 REGULATOR OF NONSENSE TRANSCRIPTS-LIKE PROTEIN	6.3e-75	253.8	23-399
XP_046641663.1	PTHR23301:SF95	EG:56G7.1 PROTEIN-RELATED	3.5e-89	300.5	52-2235
XP_046642225.1	PTHR12236:SF75	CUTICULAR PROTEIN 62BB, ISOFORM A	9.9e-25	88.2	132-236
XP_046655679.1	PTHR23169:SF23	SHORT STOP, ISOFORM H	0	4061.0	11-3356
XP_046657263.1	PTHR16266	WD REPEAT DOMAIN 9	2.2e-105	354.2	133-796
XP_046650253.1	PTHR22552:SF24	RE35358P	2.1e-09	38.6	6-240
XP_046631261.1	PTHR48051:SF33	LEUCINE-RICH REPEAT PROTEIN SHOC-2	1.4e-280	932.4	81-630
XP_046656635.1	PTHR10264:SF126	MECHANOSENSORY PROTEIN 2	1.5e-190	637.2	107-358
XP_046635598.1	PTHR12736:SF21	LANC-LIKE PROTEIN 3 HOMOLOG	1.3e-161	538.5	9-421
XP_046632727.1	PTHR11733:SF224	NEPRILYSIN-2	1.2e-92	312.0	32-848
XP_046643354.1	PTHR12439	PLACENTAL PROTEIN 11-RELATED	2.1e-81	274.7	27-297
XP_046631690.1	PTHR14309:SF12	PH DOMAIN-CONTAINING PROTEIN	1.5e-26	94.4	43-264
XP_046640827.1	PTHR15271:SF4	CHROMATIN ASSEMBLY FACTOR 1 SUBUNIT B	1.4e-140	470.5	1-408
XP_046632470.1	PTHR12185:SF14	CHOLESTEROL UPTAKE PROTEIN 1	7.3e-228	759.0	88-850
XP_046646541.1	PTHR10782:SF94	SUPPRESSOR OF VARIEGATION 2-10, ISOFORM I	2.1e-188	628.6	9-583
XP_046642060.1	PTHR12447:SF25	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 13C	8.3e-153	510.2	8-431
XP_046647673.1	PTHR47163	DDE_TNP_IS1595 DOMAIN-CONTAINING PROTEIN	6e-55	187.4	8-168
XP_046652903.1	PTHR24223:SF196	MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 5	0	1599.0	66-1400
XP_046631942.1	PTHR39110:SF5	GLYCINE-RICH PROTEIN 5	2.8e-05	24.1	4-151
XP_046657894.1	PTHR45876	FI04035P	8.5e-236	784.5	9-1354
XP_046645269.1	PTHR12894:SF48	TRANSFORMING GROWTH FACTOR-BETA RECEPTOR-ASSOCIATED PROTEIN 1	2.3e-237	790.7	1-815
XP_046651273.1	PTHR10367:SF17	MRNA-CAPPING ENZYME	5.1e-53	181.4	34-348
XP_046632093.1	PTHR24416:SF566	EPIDERMAL GROWTH FACTOR RECEPTOR	1.1e-175	587.5	27-715
XP_046642574.1	PTHR24258:SF129	LP15124P-RELATED	7.2e-94	315.7	90-448
XP_046634010.1	PTHR13954:SF6	ENDORIBONUCLEASE	1.9e-86	291.2	10-290
XP_046638668.1	PTHR11679:SF85	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 33A	1.2e-79	269.7	8-239
XP_046634937.1	PTHR47644	AGAP008221-PA	0	1690.2	110-1948
XP_046633877.1	PTHR23324:SF83	RE68566P	1.5e-140	469.3	4-384
XP_046644196.1	PTHR24253:SF148	CLIP-DOMAIN SERINE PROTEASE	1.1e-122	411.4	70-389
XP_046648047.1	PTHR10286:SF3	INORGANIC PYROPHOSPHATASE	3.1e-154	515.8	30-301
XP_046651385.1	PTHR24253	TRANSMEMBRANE PROTEASE SERINE	9e-69	232.7	39-284
XP_046651182.1	PTHR22691:SF8	PROTEIN SPT2 HOMOLOG	7.5e-52	178.1	1-534
XP_046630600.1	PTHR12042:SF21	ALPHA-1,4-N-ACETYLGLUCOSAMINYLTRANSFERASE	7.2e-42	144.5	27-183
XP_046651912.1	PTHR46600:SF9	ZGC:153292	1.6e-07	31.9	43-87
XP_046653487.1	PTHR23113:SF175	RAP GUANINE NUCLEOTIDE EXCHANGE FACTOR 4	0	1025.2	483-1348
XP_046635107.1	PTHR34932	TRPL TRANSLOCATION DEFECT PROTEIN 14	3.8e-192	639.6	4-437
XP_046639857.1	PTHR23424:SF28	SERUM AMYLOID A PROTEIN	2.8e-17	63.7	26-108
XP_046657581.1	PTHR12824:SF8	GXIVSPLA2, ISOFORM A	1.1e-54	186.3	13-199
XP_046631583.1	PTHR21261	BEAT PROTEIN	4.7e-61	206.8	62-332
XP_046651496.1	PTHR34072:SF25	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 297-LIKE PROTEIN	5.5e-179	598.2	250-1498
XP_046653820.1	PTHR13382:SF54	F-BOX AND LEUCINE-RICH REPEAT PROTEIN 16	8.2e-31	108.3	1-368
XP_046647906.1	PTHR22089	MIRROR-IMAGE POLYDACTYLY GENE 1 PROTEIN	2.9e-06	27.1	81-419
XP_046642791.1	PTHR46188:SF1	BOLA-LIKE PROTEIN 3	8.4e-40	137.7	6-109
XP_046652676.1	PTHR14680	SI:DKEY-126G1.9-RELATED	1.3e-06	29.0	34-148
XP_046650274.1	PTHR19444:SF13	PROTEIN UNC-93 HOMOLOG A	2.2e-177	591.1	39-527
XP_046645058.1	PTHR14499	POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING	3.7e-08	34.2	31-219
XP_046630891.1	PTHR19376:SF32	DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC1	0	1734.3	14-1363
XP_046643373.1	PTHR21654:SF84	SI:DKEY-66I24.7	1e-25	91.5	37-233
XP_046649032.1	PTHR45709:SF3	GUANINE NUCLEOTIDE-BINDING PROTEIN-LIKE 1	6.1e-182	607.4	4-579
XP_046657110.1	PTHR13848:SF1	PROTEIN YIPPEE-LIKE 1	2e-61	205.8	39-134
XP_046630584.1	PTHR13832:SF840	PROTEIN PHOSPHATASE 2C 60-RELATED	2e-98	330.3	1-581
XP_046646378.1	PTHR13976:SF25	RNA-BINDING PROTEIN FUSILLI	1.5e-222	741.6	12-577
XP_046645809.1	PTHR13318:SF247	GH16156P-RELATED	2.4e-48	166.2	15-532
XP_046649159.1	PTHR21286	NUCLEAR PORE COMPLEX PROTEIN NUP160	6.2e-200	667.5	18-1366
XP_046646692.1	PTHR10316:SF40	LD27118P	0	1195.0	225-1621
XP_046633787.1	PTHR23324:SF83	RE68566P	1.2e-135	453.1	54-430
XP_046637140.1	PTHR21177:SF4	IP06524P	1.3e-39	137.3	76-310
XP_046655834.1	PTHR10037:SF230	CA[2+]-CHANNEL PROTEIN ALPHA[[1]] SUBUNIT T, ISOFORM F	0	2540.8	161-2522
XP_046644482.1	PTHR24260:SF136	GH08193P-RELATED	1.1e-23	84.8	20-138
XP_046643285.1	PTHR23316:SF11	IMPORTIN SUBUNIT ALPHA-8	5.4e-178	593.1	2-470
XP_046649353.1	PTHR10145:SF6	TRANSCRIPTION ELONGATION FACTOR SPT6	0	1822.3	1-1555
XP_046649070.1	PTHR15876:SF8	TRANSMEMBRANE PROTEIN ADIPOCYTE-ASSOCIATED 1	3.9e-123	411.5	11-346
XP_046651381.1	PTHR11586:SF33	AMINOACYL TRNA SYNTHASE COMPLEX-INTERACTING MULTIFUNCTIONAL PROTEIN 1	2e-91	307.5	5-302
XP_046657585.1	PTHR12824:SF8	GXIVSPLA2, ISOFORM A	4.2e-54	184.3	12-197
XP_046649564.1	PTHR23278	SIDESTEP PROTEIN	7.1e-158	528.1	31-810
XP_046655846.1	PTHR46150:SF3	RHO GTPASE-ACTIVATING PROTEIN 100F	0	1485.1	18-1558
XP_046654922.1	PTHR12989	ALPHA-1,2-GLUCOSYLTRANSFERASE ALG10	2.4e-65	221.9	14-214
XP_046654922.1	PTHR12989:SF10	DOL-P-GLC:GLC(2)MAN(9)GLCNAC(2)-PP-DOL ALPHA-1,2-GLUCOSYLTRANSFERASE-RELATED	2.4e-65	221.9	14-215
XP_046638837.1	PTHR11388:SF159	SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 74D	0	1180.4	58-802
XP_046637919.1	PTHR33488	ZGC:162509	3.6e-97	326.4	82-687
XP_046637189.1	PTHR13126:SF0	ATP SYNTHASE MITOCHONDRIAL F1 COMPLEX ASSEMBLY FACTOR 1	2.1e-69	235.0	34-290
XP_046637275.1	PTHR21294:SF8	ELECTRON TRANSFER FLAVOPROTEIN SUBUNIT BETA	1.5e-123	411.9	3-253
XP_046631020.1	PTHR24372:SF74	LP13728P	7.7e-299	995.4	96-894
XP_046643050.1	PTHR24115:SF328	KINESIN-LIKE PROTEIN KIF1B	0	1454.0	2-1261
XP_046655828.1	PTHR10037:SF230	CA[2+]-CHANNEL PROTEIN ALPHA[[1]] SUBUNIT T, ISOFORM F	0	2532.2	161-2569
XP_046657949.1	PTHR22780:SF33	AP-2 COMPLEX SUBUNIT ALPHA-1	0	1576.2	4-941
XP_046654798.1	PTHR12271:SF33	POLY(A) RNA POLYMERASE, MITOCHONDRIAL	1.1e-90	305.5	1-306
XP_046639739.1	PTHR11267:SF191	OPTOMOTOR-BLIND-RELATED-GENE-1, ISOFORM A	5.6e-84	284.3	17-278
XP_046635662.1	PTHR31179	RAB GTPASE-BINDING EFFECTOR PROTEIN	9e-05	21.7	14-117
XP_046650376.1	PTHR10758:SF2	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 3	6.9e-217	721.7	9-495
XP_046635816.1	PTHR13228	CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 5	2.5e-280	932.8	4-811
XP_046647420.1	PTHR10414:SF27	CHOLINE/ETHANOLAMINEPHOSPHOTRANSFERASE 1	6.8e-159	529.8	5-376
XP_046647887.1	PTHR11462	JUN TRANSCRIPTION FACTOR-RELATED	1.2e-65	223.4	23-295
XP_046648139.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	4.6e-47	162.1	103-293
XP_046643927.1	PTHR42735:SF1	PYRIDOXAL-DEPENDENT DECARBOXYLASE DOMAIN-CONTAINING PROTEIN 1	9.2e-190	633.3	2-746
XP_046643281.1	PTHR13382:SF54	F-BOX AND LEUCINE-RICH REPEAT PROTEIN 16	6.1e-99	332.7	40-469
XP_046638641.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	9.9e-40	137.6	66-294
XP_046658104.1	PTHR47977:SF13	RAS-RELATED PROTEIN RAB-5C	3.9e-45	154.3	1-124
XP_046632300.1	PTHR15283:SF4	BURSICON	2.1e-62	212.3	28-200
XP_046636299.1	PTHR13647	INSULIN-LIKE PEPTIDE 2-RELATED	1.8e-07	32.2	14-110
XP_046633683.1	PTHR34398:SF2	SUBFAMILY NOT NAMED	1.3e-51	176.6	3-447
XP_046648243.1	PTHR18884:SF83	AAA DOMAIN-CONTAINING PROTEIN-RELATED	5.6e-130	434.9	211-746
XP_046631957.1	PTHR34463	GLYCINE-RICH PROTEIN	2.5e-05	24.8	5-139
XP_046654089.1	PTHR22552:SF34	GEO11429P1-RELATED	9.8e-07	29.6	3-120
XP_046648333.1	PTHR22902:SF27	SI:CH73-111K22.3	2.7e-14	53.2	60-347
XP_046649404.1	PTHR44170	PROTEIN SIDEKICK	6e-99	333.4	46-1411
XP_046632297.1	PTHR45749:SF13	AC-LIKE TRANSPOSASE-RELATED	7.6e-120	401.7	62-821
XP_046636688.1	PTHR19384:SF10	NADPH-DEPENDENT DIFLAVIN OXIDOREDUCTASE 1	1.8e-229	764.1	5-607
XP_046645014.1	PTHR21719	UNCHARACTERIZED	1.6e-69	235.3	110-522
XP_046639842.1	PTHR11012:SF30	PROTEIN KINASE-LIKE DOMAIN-CONTAINING	4.8e-92	309.8	11-469
XP_046634498.1	PTHR10145:SF6	TRANSCRIPTION ELONGATION FACTOR SPT6	0	1093.2	97-1119
XP_046651077.1	PTHR23176:SF12	RHO GTPASE-ACTIVATING PROTEIN GACT	0.00045	18.8	50-247
XP_046648052.1	PTHR12157	REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN	0	1020.8	67-2116
XP_046630895.1	PTHR25464:SF2	ZINC FINGER PROTEIN	4.2e-36	125.7	6-336
XP_046643494.1	PTHR24055:SF79	MITOGEN-ACTIVATED PROTEIN KINASE 15	9.4e-136	454.0	4-408
XP_046647618.1	PTHR12497:SF0	TAFAZZIN	3.4e-99	332.5	7-255
XP_046643563.1	PTHR23301:SF95	EG:56G7.1 PROTEIN-RELATED	1.7e-25	90.3	41-203
XP_046656847.1	PTHR24364:SF18	LP06937P	1.3e-44	153.7	1-236
XP_046639500.1	PTHR10183:SF382	CALPAIN-15	0	1044.1	9-964
XP_046631226.1	PTHR48041:SF129	PROTEIN WHITE	0	1065.8	3-648
XP_046640719.1	PTHR24238:SF69	G-PROTEIN COUPLED RECEPTOR 165	1e-93	315.1	155-517
XP_046643256.1	PTHR48012:SF16	NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE	8.1e-236	784.4	82-599
XP_046644869.1	PTHR31594:SF14	FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN	1e-120	405.3	21-601
XP_046650521.1	PTHR11040:SF203	FI18611P1-RELATED	1.7e-85	288.1	7-444
XP_046651218.1	PTHR10252:SF5	DR1-ASSOCIATED COREPRESSOR	4.3e-59	200.6	3-215
XP_046650057.1	PTHR23301:SF95	EG:56G7.1 PROTEIN-RELATED	1.7e-59	202.6	60-397
XP_046657067.1	PTHR31316:SF0	SECRETED BETA-GLUCOSIDASE SIM1-RELATED	5e-06	26.4	4-157
XP_046633590.1	PTHR45897	HIGH-AFFINITY CHOLINE TRANSPORTER 1	1.8e-206	687.4	1-537
XP_046632819.1	PTHR24291:SF189	CYTOCHROME P450 4D1-RELATED	3.9e-112	376.0	28-420
XP_046649276.1	PTHR24240:SF133	G_PROTEIN_RECEP_F1_2 DOMAIN-CONTAINING PROTEIN	4.3e-119	398.5	61-551
XP_046631805.1	PTHR11003:SF334	POTASSIUM CHANNEL SUBFAMILY K MEMBER 18	1.2e-05	25.4	71-226
XP_046631338.1	PTHR26379:SF187	OS07G0655300 PROTEIN	2.5e-46	159.4	17-547
XP_046631248.1	PTHR13382:SF48	MIP30824P1	4.7e-39	135.6	102-591
XP_046632432.1	PTHR43520:SF29	COPPER-TRANSPORTING ATPASE 1	0	1283.8	10-1049
XP_046636817.1	PTHR11730:SF60	RH50, ISOFORM D	1.9e-155	520.1	32-476
XP_046646568.1	PTHR45857:SF9	MULTIPLE WING HAIRS, ISOFORM C	8.4e-69	233.3	26-589
XP_046646022.1	PTHR11214:SF219	UDP-GALNAC:BETA-1,3-N-ACETYLGALACTOSAMINYLTRANSFERASE 2	4.5e-69	234.4	32-289
XP_046652849.1	PTHR24637:SF236	COL_CUTICLE_N DOMAIN-CONTAINING PROTEIN	3.1e-64	217.7	82-495
XP_046642364.1	PTHR12042:SF21	ALPHA-1,4-N-ACETYLGLUCOSAMINYLTRANSFERASE	9.4e-90	302.1	111-400
XP_046632623.1	PTHR31395:SF19	PROTEIN CBR-MIG-13	4.4e-23	82.6	2-252
XP_046631265.1	PTHR24413:SF213	FI01029P-RELATED	1.5e-35	124.0	40-249
XP_046638592.1	PTHR44227	FAMILY NOT NAMED	3e-270	899.3	30-734
XP_046656631.1	PTHR23341	HIGH MOBILITY GROUP PROTEINS HMG-A AND C	3.9e-10	41.1	3-103
XP_046642221.1	PTHR18952:SF120	CARBONIC ANHYDRASE 2	3.6e-83	279.2	1-269
XP_046646408.1	PTHR45655:SF5	SOLUBLE GUANYLATE CYCLASE 89DA-RELATED	3.9e-265	881.9	1-623
XP_046639684.1	PTHR23086:SF101	LP03320P-RELATED	1.1e-198	662.2	100-534
XP_046642117.1	PTHR23301:SF91	FI03257P-RELATED	2.3e-26	93.3	30-343
XP_046642987.1	PTHR23080:SF63	THAP-TYPE DOMAIN-CONTAINING PROTEIN-RELATED	2.3e-108	363.6	85-436
XP_046641767.1	PTHR21519	PDZ DOMAIN-CONTAINING PROTEIN 8	3.6e-276	919.8	6-909
XP_046646545.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	5.7e-46	158.5	128-335
XP_046651356.1	PTHR11893:SF37	INNEXIN INX3	6.7e-184	611.6	1-371
XP_046634167.1	PTHR10676:SF310	DYNEIN AXONEMAL HEAVY CHAIN 7	0	2211.6	274-3225
XP_046645943.1	PTHR34008	REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1	7.4e-56	190.9	7-364
XP_046643318.1	PTHR12439:SF41	POLY(U)-SPECIFIC ENDORIBONUCLEASE	3.1e-92	309.9	29-380
XP_046634314.1	PTHR34609:SF17	SUBFAMILY NOT NAMED	1.9e-51	174.8	1-163
XP_046640449.1	PTHR42752	IMIDAZOLONEPROPIONASE	5e-191	635.6	2-430
XP_046646313.1	PTHR44826:SF8	SUBFAMILY NOT NAMED	5.5e-08	32.6	29-134
XP_046652732.1	PTHR46342	ALPHA-CATULIN	0	1144.6	8-827
XP_046653001.1	PTHR24241:SF67	FREE FATTY ACID RECEPTOR 4	2.1e-98	330.2	65-512
XP_046644209.1	PTHR11407:SF70	SENSORY NEURON MEMBRANE PROTEIN 2-LIKE PROTEIN	3.3e-78	264.5	24-209
XP_046649493.1	PTHR11347:SF221	DUAL 3',5'-CYCLIC-AMP AND -GMP PHOSPHODIESTERASE 11	0	1117.6	241-1021
XP_046645582.1	PTHR22974:SF23	TOUSLED-LIKE KINASE, ISOFORM G	4.8e-265	881.8	99-1086
XP_046650920.1	PTHR12911:SF8	SAD1 AND UNC84 DOMAIN-CONTAINING 1-RELATED	5.4e-92	310.5	11-777
XP_046633991.1	PTHR43329:SF46	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN-RELATED	6.7e-93	312.1	22-310
XP_046646989.1	PTHR48174	DUF946 FAMILY PROTEIN	5.1e-52	178.0	57-361
XP_046654344.1	PTHR13707	KETOACID-COENZYME A TRANSFERASE	2.7e-251	834.9	28-517
XP_046646119.1	PTHR10127:SF883	ZINC METALLOPROTEINASE NAS-14	5.7e-117	392.9	8-294
XP_046654234.1	PTHR46908:SF4	TUMOR NECROSIS FACTOR-INDUCIBLE GENE 6 PROTEIN	7.3e-51	173.8	129-811
XP_046643403.1	PTHR47204	OS02G0168900 PROTEIN	2.1e-37	128.9	3-135
XP_046639460.1	PTHR10350:SF6	NUCLEAR PORE COMPLEX PROTEIN NUP155	1.9e-46	158.9	114-280
XP_046643954.1	PTHR20893	LD08641P	1.3e-191	638.6	57-650
XP_046639763.1	PTHR10459:SF112	POLY [ADP-RIBOSE] POLYMERASE 1	0	1093.2	7-1002
XP_046634958.1	PTHR24204	INSULIN GENE ENHANCER PROTEIN	7.2e-135	450.7	70-596
XP_046649790.1	PTHR10010	SOLUTE CARRIER FAMILY 34  SODIUM PHOSPHATE , MEMBER 2-RELATED	6.9e-243	808.2	50-592
XP_046636679.1	PTHR24012:SF877	BRUNO 1, ISOFORM B-RELATED	1.5e-186	622.5	23-495
XP_046653786.1	PTHR13817:SF151	TITIN	0	9252.3	5-8500
XP_046635635.1	PTHR24320:SF279	WW DOMAIN-CONTAINING OXIDOREDUCTASE-LIKE PROTEIN	8e-166	550.9	8-301
XP_046656598.1	PTHR10642:SF26	RIBONUCLEASE H1	1.1e-61	210.0	20-372
XP_046631497.1	PTHR10972:SF209	OXYSTEROL-BINDING PROTEIN	2.1e-210	702.0	7-458
XP_046645511.1	PTHR10663:SF388	GOLGI-SPECIFIC BREFELDIN A-RESISTANCE GUANINE NUCLEOTIDE EXCHANGE FACTOR 1	0	1417.9	15-1676
XP_046654899.1	PTHR13500	NUCLEOLAR PRERIBOSOMAL-ASSOCIATED PROTEIN 1	1.4e-29	103.0	1-154
XP_046639838.1	PTHR11502:SF6	40S RIBOSOMAL PROTEIN S6	1.8e-81	273.8	92-243
XP_046639305.1	PTHR10579:SF52	CALCIUM-ACTIVATED CHLORIDE CHANNEL REGULATOR 1	3.3e-47	161.2	24-925
XP_046654078.1	PTHR21422:SF9	RAB3 GTPASE-ACTIVATING PROTEIN CATALYTIC SUBUNIT	3.5e-188	628.9	2-897
XP_046635852.1	PTHR11533:SF291	AMINOPEPTIDASE-RELATED	8.8e-273	908.2	23-948
XP_046649974.1	PTHR12300:SF33	RECEPTOR EXPRESSION-ENHANCING PROTEIN 1	3.2e-65	221.3	58-382
XP_046632677.1	PTHR13817:SF143	KETTIN (DROSOPHILA ACTIN-BINDING) HOMOLOG	0	6221.3	96-8044
XP_046639102.1	PTHR33488	ZGC:162509	7.3e-76	256.1	66-548
XP_046633395.1	PTHR11161	O-ACYLTRANSFERASE	1e-163	546.9	74-751
XP_046633192.1	PTHR15742:SF5	PROTEIN CBR-TAG-241	8.8e-200	667.3	18-1929
XP_046638814.1	PTHR34403:SF14	OS05G0225800 PROTEIN	9.2e-51	173.6	5-361
XP_046645910.1	PTHR12128:SF15	4-HYDROXY-2-OXOGLUTARATE ALDOLASE, MITOCHONDRIAL	1.9e-94	316.9	31-319
XP_046645180.1	PTHR10127:SF883	ZINC METALLOPROTEINASE NAS-14	1.2e-81	276.0	28-250
XP_046645037.1	PTHR24300:SF376	CYTOCHROME P450 15A1	8.7e-161	536.4	19-487
XP_046648702.1	PTHR34398:SF2	SUBFAMILY NOT NAMED	6.1e-155	515.7	3-460
XP_046655106.1	PTHR12166:SF8	CALCIUM-DEPENDENT SECRETION ACTIVATOR	0	2163.3	161-1391
XP_046633486.1	PTHR34072:SF25	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 297-LIKE PROTEIN	4.5e-160	535.5	290-1446
XP_046630923.1	PTHR15036:SF49	NEUREXIN-4	0	1021.5	50-1233
XP_046640687.1	PTHR15726:SF7	NUCLEAR FALLOUT, ISOFORM J	1.1e-108	365.0	168-610
XP_046651797.1	PTHR24340:SF41	MUSCLE-SPECIFIC HOMEOBOX PROTEIN TINMAN-RELATED	1.3e-48	167.5	7-332
XP_046637695.1	PTHR18884:SF83	AAA DOMAIN-CONTAINING PROTEIN-RELATED	2.6e-77	261.2	123-495
XP_046637178.1	PTHR11220:SF1	OS01G0235300 PROTEIN	2.5e-40	139.5	24-282
XP_046635429.1	PTHR12855:SF10	DNA METHYLTRANSFERASE 1-ASSOCIATED PROTEIN 1	1.6e-137	459.9	1-466
XP_046648016.1	PTHR43986:SF4	ELONGATION FACTOR 1-GAMMA	1.7e-170	568.2	1-435
XP_046638190.1	PTHR10177:SF214	G2/MITOTIC-SPECIFIC CYCLIN-B3	7.2e-138	462.6	53-403
XP_046652394.1	PTHR11532:SF84	CARBOXYPEPTIDASE M	9e-176	585.3	68-521
XP_046648369.1	PTHR24125:SF5	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	8.6e-122	408.3	2-359
XP_046642075.1	PTHR15092:SF44	POLY(A)-SPECIFIC RIBONUCLEASE PARN	2.7e-200	667.8	10-549
XP_046652620.1	PTHR14553	UNCHARACTERIZED PROTEIN C1ORF50	1.7e-92	312.2	5-172
XP_046653876.1	PTHR37389:SF37	GLYCINE RICH PROTEIN-RELATED	6e-05	24.4	2-122
XP_046654936.1	PTHR34072:SF25	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 297-LIKE PROTEIN	3.6e-194	648.5	43-1244
XP_046648163.1	PTHR10177:SF254	CYCLIN-A1	9e-124	414.5	92-444
XP_046631168.1	PTHR11161	O-ACYLTRANSFERASE	1.8e-152	509.8	52-710
XP_046637557.1	PTHR12250	PHOSPHATIDYLINOSITOL GLYCAN, CLASS N	1.4e-302	1006.8	2-876
XP_046641421.1	PTHR22802:SF396	RH54371P	2.9e-22	80.1	60-183
XP_046636834.1	PTHR22748:SF4	DNA-(APURINIC OR APYRIMIDINIC SITE) ENDONUCLEASE 2	1e-90	305.9	2-397
